"","V1","V2","V3","V4","V5"
"1",0.131879792185486,-0.11122423784895,0.993577882561692,-0.288094900921076,-0.462378951606179
"2",0.256583371136209,0.02258313180393,0.958651524912574,-0.312059814565518,-0.412591471014776
"3",0.229384519924419,0.124814640068207,0.833256845679176,-0.310564490079539,-0.418122475743425
"4",0.360920371726453,0.0628487977207531,0.983468698668547,-0.25347801112734,-0.431919113535507
"5",0.465289281269271,0.196536550097847,0.882047429692122,-0.228591902646734,-0.384702795873963
"6",0.388138558944962,0.119151250275902,0.895389957188678,-0.239158019538078,-0.387244628981541
"7",0.253875185687096,0.108253596295164,0.844318369427317,-0.280555716724308,-0.418141063311077
"8",0.559771157608525,0.216132255672537,0.943345715309383,-0.245649950500775,-0.354056862872621
"9",0.336037489786111,0.092782711199881,0.901968037822991,-0.271362116619038,-0.387351142617723
"10",0.453588952675721,0.282311331164323,0.787615905295236,-0.267949266899238,-0.348389016884601
"11",0.392328665898354,0.176250364826654,0.886678793566873,-0.271560957284252,-0.399039535210922
"12",0.348024545006662,0.0890835028330764,0.947512527973563,-0.268391862849369,-0.420179622950609
"13",0.402328392654305,0.0751608752384978,0.957172129108708,-0.233180626796541,-0.39682398489636
"14",0.465776444642965,0.0762576556405855,0.945023125840918,-0.193636924329203,-0.361867412509335
"15",0.416215724725986,0.132313639178151,0.928896934741572,-0.289062566577331,-0.355932282616406
"16",0.235365995522763,0.162594482566935,0.780654525382568,-0.305924107647605,-0.401958904779134
"17",0.448755539418683,0.141570947911147,0.948747023889605,-0.260960389038396,-0.380602043343672
"18",0.240064797119232,0.0328901730257572,0.908541080841215,-0.291400676899094,-0.409965779848646
"19",0.372945868493034,0.0302666885351832,0.995137806714606,-0.236400774532631,-0.416057852224124
"20",0.384983687975698,0.0917420547664212,0.934588674155125,-0.262447214216163,-0.378899826729685
"21",0.281869686571751,0.120658782933347,0.835961082686946,-0.266307432516069,-0.408442746532472
"22",0.216500099602853,-0.0504547996804503,0.98377787565329,-0.288160383767882,-0.428662592602105
"23",0.378038394464237,0.0430943854098761,0.972767409831272,-0.239807014792516,-0.398016385984395
