"","V1","V2","V3","V4","V5"
"1",0.359730670938817,0.147003207436604,0.888814047572465,-0.276979572968184,-0.399107011102068
"2",0.379766765390782,0.173926107640536,0.891213201166508,-0.278754355261442,-0.40661818815482
"3",0.410163272875242,0.215267763691897,0.893328765299473,-0.281357542806031,-0.417075713310097
"4",0.299739404285908,0.0678193499779549,0.882406936501154,-0.271457987845769,-0.379028894347432
"5",0.38733558142725,0.184156782456341,0.891815534210583,-0.279410185336075,-0.409226549903599
"6",0.427915300060129,0.239699624919538,0.894167845557313,-0.282838563814036,-0.423113606602686
"7",0.452425817450488,0.273752440468428,0.894888369878131,-0.284830375924764,-0.431384616971307
"8",0.428349822630624,0.240300061529149,0.894185056657545,-0.282874415644747,-0.423260879911324
"9",0.279793403896215,0.0419694383864927,0.879422485411003,-0.269540903297878,-0.372057616603403
"10",0.400773135309149,0.20242166855,0.892771645816262,-0.28056157232457,-0.413858606732543
"11",0.31807048293718,0.0917857840975994,0.884884815730196,-0.273186688537745,-0.38541342835287
"12",0.437085052182915,0.252397396111827,0.894494315676805,-0.283591067869784,-0.426215591735933
"13",0.26992609073224,0.029273314900008,0.877834953542331,-0.268579841543456,-0.368602336166643
"14",0.417096429545324,0.224786830931551,0.893688315186459,-0.281939736092875,-0.41943898047981
"15",0.392358199566998,0.190969770330847,0.892192839373921,-0.279842387778795,-0.410962022358976
"16",0.378298370137968,0.171943921166628,0.891088968862417,-0.278626469407693,-0.406108050483384
"17",0.418489862346124,0.226703602576033,0.893755547868653,-0.282056121368415,-0.419913166730146
"18",0.244789657072383,-0.0027986214902275,0.87344611591373,-0.266090738966943,-0.359767098384177
"19",0.229538172579946,-0.0220706348943693,0.870544801376629,-0.264552086230959,-0.354383907671355
"20",0.346048545047839,0.128756095392737,0.887531787927199,-0.275749561473098,-0.394489776798999
"21",0.397884855999825,0.198483796597082,0.892583031247862,-0.280315100214177,-0.412866871630942
"22",0.208710067474828,-0.0481561451806171,0.866288257189595,-0.262416868196487,-0.347005176337663
"23",0.421950446319527,0.231469754574821,0.893914470332481,-0.282344406961402,-0.421089371626374
"24",0.336440191987862,0.116017346817419,0.886545857039425,-0.274889794513937,-0.391233217355045
"25",0.390806333646792,0.188864118182926,0.892077447258628,-0.27970911264579,-0.410426119148972
"26",0.267423540222804,0.0260637246399785,0.877419190520304,-0.268334685441035,-0.367724689496443
"27",0.219344602455076,-0.0348720873686052,0.8685053602625,-0.263511922493099,-0.350776747945719
"28",0.337928743886084,0.117981504965964,0.886692058016692,-0.275011239122521,-0.391733579974051
"29",0.203693204614243,-0.0544013633036617,0.865215169434924,-0.26189673830354,-0.34522386321348
"30",0.262538249172505,0.0198078427162829,0.876595082886039,-0.267854361707337,-0.36601031472248
"31",0.436828785854026,0.252041739491638,0.894486242388365,-0.283570137332337,-0.426129058693641
"32",0.435327337382712,0.249960651960217,0.894435783714367,-0.283447455544553,-0.425621642747319
"33",0.407474541613901,0.211583634016282,0.893178697258056,-0.281130454737762,-0.416157334922674
"34",0.316367479994388,0.0895506463736741,0.88466570021948,-0.273027422323301,-0.384821444275464
"35",0.241937949376712,-0.00641309350131637,0.872917702153821,-0.265804682305029,-0.358761976970764
"36",0.395673961190757,0.195475039233689,0.892430929570989,-0.280126390092602,-0.412105617521319
"37",0.360434383905973,0.147944957326219,0.888875981745042,-0.277042374538556,-0.399344180626731
"38",0.359217768347747,0.146317309537661,0.888768354448907,-0.276933806588807,-0.398934089050014
"39",0.318663839037366,0.0925645215245585,0.884961150106463,-0.273242101554099,-0.385619731039556
