"","V1","V2","V3","V4","V5"
"1",0.363086088488066,-0.101007951096667,2.14306565513413,-0.660599195381036,-1.01837242016836
"2",0.321542761768509,-0.153375485725555,1.17198286663345,-0.187618287419446,-0.509446331719945
"3",-0.240973885311623,-0.12764499611297,1.92073946433641,0.0629151668539644,-2.09698352038903
"4",0.083537271923271,-0.365093777101252,1.32886105974164,-0.215446910799283,-0.66478309991783
"5",0.402899250589961,0.952967726841647,-0.140452531360354,-0.13457554921432,-0.275040395677012
"6",0.351402219269124,0.360507905677165,0.444308187111243,-0.410171069200135,-0.0432428043191501
"7",0.0277521465943331,0.182203709159026,0.630682850595683,-0.220635709685676,-0.5644987034747
"8",0.898823021820932,0.128706220709975,1.3781608122063,-0.232114090239343,-0.375929920856002
"9",-0.191716768078756,0.125877448832815,0.779544627983652,-0.440564725815406,-0.656574119079816
"10",1.32240542177996,0.137182790931969,1.75395488733458,-0.0494451736566522,-0.519287082829942
"11",0.267519272066969,0.412492642680072,0.0646891387329099,-0.152525766840961,-0.057136742505052
"12",0.012214909181126,0.662736457224595,-0.42005584953086,-0.0848362614350488,-0.145629437077561
"13",1.38775902732706,0.406865258100374,2.009967116174,-0.397960279772186,-0.631113067175133
"14",-0.58662179552157,-0.519844719013094,-0.0505679226874745,-0.0556791927965174,0.0394700389755167
"15",-0.101341956087012,-0.557920982839103,2.66399875828756,-0.384471257287966,-1.8229484742475
"16",0.612790152456707,0.15291168797003,1.05546078723544,-0.254725795515873,-0.340856527232889
"17",1.44553084840554,1.20557838193295,0.954057222943898,-0.28166688798602,-0.43243786848529
"18",1.55185054712555,0.548939947138655,1.80568854693019,-0.144559867791915,-0.658218079151377
"19",0.633051123757766,0.0353855931833122,1.10354527515271,-0.134782126386673,-0.371097618191581
"20",1.38758069024937,1.29006375487626,0.911967376247634,-0.175917178543104,-0.638533262331422
"21",0.356034918755077,0.205279528649298,0.62843159897753,-0.112317801509482,-0.365358407362269
"22",1.65933122341672,1.06887674009293,1.20885936443858,0.0570381640069712,-0.675443045121764
"23",1.00068999022297,0.00882391779639849,1.97328230438304,-0.311359456246637,-0.67005677570983
"24",0.108973473523208,0.0850041125931507,0.33026488812425,-0.125052472207967,-0.181243054986225
