"","V1","V2","V3","V4","V5"
"1",2.05933572615055,1.92942050837101,-0.908143042919465,-0.525867151244288,1.56392541194329
"2",2.02115225578257,1.89144799393772,-0.908579717921661,-0.526152042512867,1.56443602227937
"3",1.96615808975228,1.83671616423416,-0.909176384014681,-0.526544270159272,1.56516257969208
"4",2.16605775373781,2.03558508859763,-0.906824079511874,-0.525033759009317,1.56233050366138
"5",2.00738016824264,1.87774288087281,-0.908732457868494,-0.526251628869917,1.56462137410825
"6",1.93429959353938,1.80500375158516,-0.909505239555709,-0.526764605558155,1.56556568706808
"7",1.89049109218122,1.76138951064922,-0.909938982307724,-0.527060240513577,1.56610080435329
"8",1.93352135991577,1.80422902719642,-0.909513188194397,-0.526769925497817,1.56557544641157
"9",2.20244887462403,2.07176842905803,-0.906338523183936,-0.524735544387345,1.56175451313728
"10",1.98308546707971,1.85356414709277,-0.908996566484177,-0.526425375193934,1.56494326166505
"11",2.13273758994517,2.00244831215889,-0.907252088707428,-0.525300287910756,1.56284165440446
"12",1.91789020761294,1.78866807483309,-0.909670450598518,-0.526876269524374,1.56576885290274
"13",2.22051647896422,2.08973027155955,-0.906090380956564,-0.524584109587625,1.56146069794886
"14",1.95369932882282,1.82431503775795,-0.909306344590212,-0.526630965560618,1.5653216012157
"15",1.99828587286883,1.86869229658464,-0.908832394580762,-0.526317009940691,1.56474298080564
"16",2.02382106255321,1.89410376498895,-0.90854983229597,-0.526132623434647,1.56439975329487
"17",1.95119784413071,1.82182505083994,-0.909332576010859,-0.526648289788479,1.56535365909011
"18",2.26669673701476,2.13563203194751,-0.905434496870115,-0.524187280399592,1.56068648233695
"19",2.29482960340423,2.16358912765809,-0.905019017270162,-0.5239384487976,1.5601979418139
"20",2.08382423312003,1.95378463584125,-0.907853660007929,-0.525682450617863,1.56357570790457
"21",1.98829597461135,1.85875000338294,-0.908940514316099,-0.526388409167882,1.5648748947124
"22",2.33338779472201,2.20189885141598,-0.90443003604267,-0.523588256439852,1.55950723578855
"23",1.94498822237988,1.8156438898647,-0.909396340784823,-0.526691140455136,1.56543181375514
"24",2.10112587318909,1.9709982495839,-0.907644434807998,-0.52554553401783,1.56331759243101
"25",2.00109267323874,1.87148566928328,-0.908801816313256,-0.526296855107328,1.56470567537604
"26",2.2251029073838,2.09428962952895,-0.906026773302787,-0.524545314919357,1.561385366077
"27",2.31368197608575,2.18232105516886,-0.904733525387494,-0.523768559773948,1.55986300607832
"28",2.09840989334547,1.96829487126088,-0.907677835358702,-0.525570842688973,1.56336370013227
"29",2.34270334255474,2.21115286299508,-0.904283847618295,-0.52350200413918,1.55933633131713
"30",2.23406486931727,2.10319824168921,-0.905901440190569,-0.52446912585357,1.56123719367221
"31",1.91834854107382,1.78912433730202,-0.909665855080234,-0.526873152236897,1.56576321108893
"32",1.92103165427756,1.79179553429877,-0.909639235471252,-0.526854984278201,1.56573033972825
"33",1.97099652832105,1.84153205150222,-0.909125332584859,-0.526510413407648,1.56510022281133
"34",2.13582767539971,2.00552157840526,-0.907212894472084,-0.525275869414772,1.56279486088131
"35",2.2719505050832,2.14085327682746,-0.90535784980776,-0.524141229025905,1.5605963070894
"36",1.99229111396608,1.86272610133464,-0.908897253781584,-0.526359920337486,1.56482218675051
"37",2.05807736537001,1.92816850815274,-0.908157721921159,-0.525876580806527,1.56394315994495
"38",2.06025274123404,1.93033292478825,-0.908132525283161,-0.525860314642178,1.56391265637113
